######################################################################################################
# chan      Xsec[pb]        kFact       filtereff   HistSvc_name    physically_descriptive_name
######################################################################################################

# XS from LHCHXSWG  https://twiki.cern.ch/twiki/bin/view/LHCPhysics/CERNYellowReportPageAt1314TeV#s_13_0_TeV
304114    0.00041488   1.0     1.0      zp2hdmbbmzp1200mA300     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1200_mA300             #Sam Meehan (10/20) - taken from AMI
304116    0.00011017   1.0     1.0      zp2hdmbbmzp1200mA500     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1200_mA500             #Sam Meehan (10/20) - taken from AMI
304117    3.8347e-05   1.0     1.0      zp2hdmbbmzp1200mA600     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1200_mA600             #Sam Meehan (10/20) - taken from AMI
304118    1.343e-05    1.0     1.0      zp2hdmbbmzp1200mA700     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1200_mA700             #Sam Meehan (10/20) - taken from AMI
304119    4.594e-06    1.0     1.0      zp2hdmbbmzp1200mA800     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1200_mA800             #Sam Meehan (10/20) - taken from AMI
304120    0.0002265    1.0     1.0      zp2hdmbbmzp1400mA300     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1400_mA300             #Sam Meehan (10/20) - taken from AMI
304121    0.00017377   1.0     1.0      zp2hdmbbmzp1400mA400     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1400_mA400             #Sam Meehan (10/20) - taken from AMI
304125    4.5057e-06   1.0     1.0      zp2hdmbbmzp1400mA800     MadGraphPythia8EvtGen_A14NNPDF23LO_zp2hdm_bb_mzp1400_mA800             #Sam Meehan (10/20) - taken from AMI

# HVT samples added by Daniel Buescher
# dq2-ls mc15_13TeV.*.MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_*.EVNT*/
# set all to 1 pb (should incorporate W/Z BRs)
301388   1.0                1.0            1.0            HVTWZqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2000        
301389   1.0                1.0            1.0            HVTWZlvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2000        
301390   1.0                1.0            1.0            HVTWZllqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2000        
301391   1.0                1.0            1.0            HVTWZvvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m2000        
301392   1.0                1.0            1.0            HVTWZlvll2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvll_m2000        
301393   1.0                1.0            1.0            HVTWHqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_qqqq_m2000        
301394   1.0                1.0            1.0            HVTWHlvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWH_lvqq_m2000        
301395   1.0                1.0            1.0            HVTZHllqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_llqq_m2000        
301396   1.0                1.0            1.0            HVTZHvvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzZH_vvqq_m2000        
302091   1.0                1.0            1.0            HVTWWqqqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m0500        
302092   1.0                1.0            1.0            HVTWWqqqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m0600        
302093   1.0                1.0            1.0            HVTWWqqqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m0700        
302094   1.0                1.0            1.0            HVTWWqqqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m0800        
302095   1.0                1.0            1.0            HVTWWqqqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m0900        
302096   1.0                1.0            1.0            HVTWWqqqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1000        
302097   1.0                1.0            1.0            HVTWWqqqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1100        
302098   1.0                1.0            1.0            HVTWWqqqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1200        
302099   1.0                1.0            1.0            HVTWWqqqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1300        
302100   1.0                1.0            1.0            HVTWWqqqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1400        
302101   1.0                1.0            1.0            HVTWWqqqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1500        
302102   1.0                1.0            1.0            HVTWWqqqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1600        
302103   1.0                1.0            1.0            HVTWWqqqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1700        
302104   1.0                1.0            1.0            HVTWWqqqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1800        
302105   1.0                1.0            1.0            HVTWWqqqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m1900        
302106   1.0                1.0            1.0            HVTWWqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m2000        
302107   1.0                1.0            1.0            HVTWWqqqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m2200        
302108   1.0                1.0            1.0            HVTWWqqqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m2400        
302109   1.0                1.0            1.0            HVTWWqqqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m2600        
302110   1.0                1.0            1.0            HVTWWqqqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m2800        
302111   1.0                1.0            1.0            HVTWWqqqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m3000        
302112   1.0                1.0            1.0            HVTWWqqqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m3500        
302113   1.0                1.0            1.0            HVTWWqqqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m4000        
302114   1.0                1.0            1.0            HVTWWqqqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m4500        
302115   1.0                1.0            1.0            HVTWWqqqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_qqqq_m5000        
302116   1.0                1.0            1.0            HVTWWlvqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m0500        
302117   1.0                1.0            1.0            HVTWWlvqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m0600        
302118   1.0                1.0            1.0            HVTWWlvqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m0700        
302119   1.0                1.0            1.0            HVTWWlvqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m0800        
302120   1.0                1.0            1.0            HVTWWlvqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m0900        
302121   1.0                1.0            1.0            HVTWWlvqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1000        
302122   1.0                1.0            1.0            HVTWWlvqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1100        
302123   1.0                1.0            1.0            HVTWWlvqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1200        
302124   1.0                1.0            1.0            HVTWWlvqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1300        
302125   1.0                1.0            1.0            HVTWWlvqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1400        
302126   1.0                1.0            1.0            HVTWWlvqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1500        
302127   1.0                1.0            1.0            HVTWWlvqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1600        
302128   1.0                1.0            1.0            HVTWWlvqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1700        
302129   1.0                1.0            1.0            HVTWWlvqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1800        
302130   1.0                1.0            1.0            HVTWWlvqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m1900        
302131   1.0                1.0            1.0            HVTWWlvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m2000        
302132   1.0                1.0            1.0            HVTWWlvqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m2200        
302133   1.0                1.0            1.0            HVTWWlvqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m2400        
302134   1.0                1.0            1.0            HVTWWlvqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m2600        
302135   1.0                1.0            1.0            HVTWWlvqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m2800        
302136   1.0                1.0            1.0            HVTWWlvqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m3000        
302137   1.0                1.0            1.0            HVTWWlvqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m3500        
302138   1.0                1.0            1.0            HVTWWlvqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m4000        
302139   1.0                1.0            1.0            HVTWWlvqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m4500        
302140   1.0                1.0            1.0            HVTWWlvqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvqq_m5000        
302141   1.0                1.0            1.0            HVTWWlvlv500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m0500        
302143   1.0                1.0            1.0            HVTWWlvlv700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m0700        
302144   1.0                1.0            1.0            HVTWWlvlv800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m0800        
302145   1.0                1.0            1.0            HVTWWlvlv900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m0900        
302146   1.0                1.0            1.0            HVTWWlvlv1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1000        
302147   1.0                1.0            1.0            HVTWWlvlv1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1100        
302148   1.0                1.0            1.0            HVTWWlvlv1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1200        
302149   1.0                1.0            1.0            HVTWWlvlv1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1300        
302150   1.0                1.0            1.0            HVTWWlvlv1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1400        
302151   1.0                1.0            1.0            HVTWWlvlv1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1500        
302152   1.0                1.0            1.0            HVTWWlvlv1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1600        
302153   1.0                1.0            1.0            HVTWWlvlv1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1700        
302154   1.0                1.0            1.0            HVTWWlvlv1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1800        
302155   1.0                1.0            1.0            HVTWWlvlv1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m1900        
302156   1.0                1.0            1.0            HVTWWlvlv2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m2000        
302157   1.0                1.0            1.0            HVTWWlvlv2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m2200        
302158   1.0                1.0            1.0            HVTWWlvlv2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m2400        
302159   1.0                1.0            1.0            HVTWWlvlv2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m2600        
302160   1.0                1.0            1.0            HVTWWlvlv2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m2800        
302161   1.0                1.0            1.0            HVTWWlvlv3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m3000        
302162   1.0                1.0            1.0            HVTWWlvlv3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m3500        
302163   1.0                1.0            1.0            HVTWWlvlv4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m4000        
302164   1.0                1.0            1.0            HVTWWlvlv4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m4500        
302165   1.0                1.0            1.0            HVTWWlvlv5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VzWW_lvlv_m5000        
302166   1.0                1.0            1.0            HVTWZqqqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m0500        
302167   1.0                1.0            1.0            HVTWZqqqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m0600        
302168   1.0                1.0            1.0            HVTWZqqqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m0700        
302169   1.0                1.0            1.0            HVTWZqqqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m0800        
302170   1.0                1.0            1.0            HVTWZqqqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m0900        
302171   1.0                1.0            1.0            HVTWZqqqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1000        
302172   1.0                1.0            1.0            HVTWZqqqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1100        
302173   1.0                1.0            1.0            HVTWZqqqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1200        
302174   1.0                1.0            1.0            HVTWZqqqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1300        
302175   1.0                1.0            1.0            HVTWZqqqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1400        
302176   1.0                1.0            1.0            HVTWZqqqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1500        
302177   1.0                1.0            1.0            HVTWZqqqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1600        
302178   1.0                1.0            1.0            HVTWZqqqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1700        
302179   1.0                1.0            1.0            HVTWZqqqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1800        
302180   1.0                1.0            1.0            HVTWZqqqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m1900        
302181   1.0                1.0            1.0            HVTWZqqqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2000        
302182   1.0                1.0            1.0            HVTWZqqqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2200        
302183   1.0                1.0            1.0            HVTWZqqqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2400        
302184   1.0                1.0            1.0            HVTWZqqqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2600        
302185   1.0                1.0            1.0            HVTWZqqqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m2800        
302186   1.0                1.0            1.0            HVTWZqqqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m3000        
302187   1.0                1.0            1.0            HVTWZqqqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m3500        
302188   1.0                1.0            1.0            HVTWZqqqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m4000        
302189   1.0                1.0            1.0            HVTWZqqqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m4500        
302190   1.0                1.0            1.0            HVTWZqqqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_qqqq_m5000        
302191   1.0                1.0            1.0            HVTWZlvqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m0500        
302192   1.0                1.0            1.0            HVTWZlvqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m0600        
302193   1.0                1.0            1.0            HVTWZlvqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m0700        
302194   1.0                1.0            1.0            HVTWZlvqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m0800        
302195   1.0                1.0            1.0            HVTWZlvqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m0900        
302196   1.0                1.0            1.0            HVTWZlvqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1000        
302197   1.0                1.0            1.0            HVTWZlvqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1100        
302198   1.0                1.0            1.0            HVTWZlvqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1200        
302199   1.0                1.0            1.0            HVTWZlvqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1300        
302200   1.0                1.0            1.0            HVTWZlvqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1400        
302201   1.0                1.0            1.0            HVTWZlvqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1500        
302202   1.0                1.0            1.0            HVTWZlvqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1600        
302203   1.0                1.0            1.0            HVTWZlvqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1700        
302204   1.0                1.0            1.0            HVTWZlvqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1800        
302205   1.0                1.0            1.0            HVTWZlvqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m1900        
302206   1.0                1.0            1.0            HVTWZlvqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2000        
302207   1.0                1.0            1.0            HVTWZlvqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2200        
302208   1.0                1.0            1.0            HVTWZlvqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2400        
302209   1.0                1.0            1.0            HVTWZlvqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2600        
302210   1.0                1.0            1.0            HVTWZlvqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m2800        
302211   1.0                1.0            1.0            HVTWZlvqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m3000        
302212   1.0                1.0            1.0            HVTWZlvqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m3500        
302213   1.0                1.0            1.0            HVTWZlvqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m4000        
302214   1.0                1.0            1.0            HVTWZlvqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m4500        
302215   1.0                1.0            1.0            HVTWZlvqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_lvqq_m5000        
302216   1.0                1.0            1.0            HVTWZllqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m0500        
302217   1.0                1.0            1.0            HVTWZllqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m0600        
302218   1.0                1.0            1.0            HVTWZllqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m0700        
302219   1.0                1.0            1.0            HVTWZllqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m0800        
302220   1.0                1.0            1.0            HVTWZllqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m0900        
302221   1.0                1.0            1.0            HVTWZllqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1000        
302222   1.0                1.0            1.0            HVTWZllqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1100        
302223   1.0                1.0            1.0            HVTWZllqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1200        
302224   1.0                1.0            1.0            HVTWZllqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1300        
302225   1.0                1.0            1.0            HVTWZllqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1400        
302226   1.0                1.0            1.0            HVTWZllqq1500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1500        
302227   1.0                1.0            1.0            HVTWZllqq1600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1600        
302228   1.0                1.0            1.0            HVTWZllqq1700            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1700        
302229   1.0                1.0            1.0            HVTWZllqq1800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1800        
302230   1.0                1.0            1.0            HVTWZllqq1900            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m1900        
302231   1.0                1.0            1.0            HVTWZllqq2000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2000        
302232   1.0                1.0            1.0            HVTWZllqq2200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2200        
302233   1.0                1.0            1.0            HVTWZllqq2400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2400        
302234   1.0                1.0            1.0            HVTWZllqq2600            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2600        
302235   1.0                1.0            1.0            HVTWZllqq2800            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m2800        
302236   1.0                1.0            1.0            HVTWZllqq3000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m3000        
302237   1.0                1.0            1.0            HVTWZllqq3500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m3500        
302238   1.0                1.0            1.0            HVTWZllqq4000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m4000        
302239   1.0                1.0            1.0            HVTWZllqq4500            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m4500        
302240   1.0                1.0            1.0            HVTWZllqq5000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_llqq_m5000        
302241   1.0                1.0            1.0            HVTWZvvqq500             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m0500        
302242   1.0                1.0            1.0            HVTWZvvqq600             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m0600        
302243   1.0                1.0            1.0            HVTWZvvqq700             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m0700        
302244   1.0                1.0            1.0            HVTWZvvqq800             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m0800        
302245   1.0                1.0            1.0            HVTWZvvqq900             MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m0900        
302246   1.0                1.0            1.0            HVTWZvvqq1000            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1000        
302247   1.0                1.0            1.0            HVTWZvvqq1100            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1100        
302248   1.0                1.0            1.0            HVTWZvvqq1200            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1200        
302249   1.0                1.0            1.0            HVTWZvvqq1300            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1300        
302250   1.0                1.0            1.0            HVTWZvvqq1400            MadGraphPythia8EvtGen_A14NNPDF23LO_HVT_Agv1_VcWZ_vvqq_m1400        
